cycle,chamber,state,district,candidate,candidate_wiki,party,match_tier,n_endorsements,n_cross_party,n_orgs,n_labor,n_newspaper,first_endorsement,last_endorsement,votes,share,won,margin_D,two_party_D,uncontested,votes_unreliable,nominee,same_party_general,race_endorsements,endorsement_share,n_matched_in_race,two_sided,endorsement_share_diff_D
2024,senate,MI,,MIKE ROGERS,Mike Rogers,REPUBLICAN,exact,25,0,4,1,1,2023-01-06,2024-10-24,2693680.0,48.298183295629144,False,0.3515485263113892,50.175774263155695,False,False,True,False,85,29.41176470588235,2,True,41.176470588235304
2022,house,CO,01,DIANA DEGETTE,Diana DeGette,DEMOCRAT,exact,12,0,9,0,0,2022-01-12,2022-04-28,226929.0,80.29587850652476,True,64.16828535153495,82.08414267576747,False,False,True,False,12,100.0,1,False,
2022,house,FL,10,MAXWELL ALEJANDRO FROST,Maxwell Alejandro Frost,DEMOCRAT,exact,45,0,16,6,1,2021-02-21,2022-08-20,117955.0,59.004051823320495,True,19.873576593377,59.9367882966885,False,False,True,False,46,97.82608695652173,2,True,95.65217391304347
2022,house,FL,10,CALVIN B WIMBISH,Calvin Wimbish,REPUBLICAN,core,1,0,1,0,0,2022-08-11,2022-08-11,78844.0,39.43974788654895,False,19.873576593377,59.9367882966885,False,False,True,False,46,2.1739130434782608,2,True,95.65217391304347
2022,house,FL,26,MARIO DIAZ-BALART,Mario Díaz-Balart,REPUBLICAN,exact,1,0,0,0,0,2022-01-26,2022-01-26,143240.0,70.8729985948107,True,-41.74599718962139,29.127001405189304,False,False,True,False,2,50.0,2,True,0.0
2022,house,FL,26,CHRISTINE ALEXANDRIA OLIVO,Christine Olivo,DEMOCRAT,core,1,0,0,0,0,,,58868.0,29.127001405189304,False,-41.74599718962139,29.127001405189304,False,False,True,False,2,50.0,2,True,0.0
2022,house,KY,02,BRETT GUTHRIE,Brett Guthrie,REPUBLICAN,exact,1,0,0,0,0,,,170487.0,71.85782445965539,True,-43.71564891931079,28.142175540344606,False,False,True,False,1,100.0,1,False,
2022,house,NC,11,CHUCK EDWARDS,Chuck Edwards,REPUBLICAN,exact,3,0,0,0,0,2021-10-28,2022-03-31,174232.0,53.78991824940107,True,-9.443242241604036,45.27837887919798,False,False,True,False,9,33.333333333333336,2,True,33.333333333333336
2022,house,NC,11,JASMINE BEACH-FERRARA,Jasmine Beach-Ferrara,DEMOCRAT,exact,6,0,6,0,0,2021-04-12,2022-06-01,144165.0,44.50745881597471,False,-9.443242241604036,45.27837887919798,False,False,True,False,9,66.66666666666667,2,True,33.333333333333336
2024,house,PA,13,JOHN JOYCE,John Joyce,REPUBLICAN,exact,1,0,1,0,0,,,301460.0,74.1995111781689,True,-48.399022356337824,25.800488821831088,False,False,True,False,2,50.0,2,True,0.0
2024,house,PA,13,BETH FARNHAM,Beth Farnham,DEMOCRAT,exact,1,0,0,1,0,,,104823.0,25.800488821831088,False,-48.399022356337824,25.800488821831088,False,False,True,False,2,50.0,2,True,0.0
2024,house,NY,08,HAKEEM S. JEFFRIES,Hakeem Jeffries,DEMOCRAT,core,11,0,8,3,0,,,168036.0,75.08176797555004,True,50.77322015800878,75.3866100790044,False,False,True,False,11,100.0,1,False,
2024,house,MN,06,TOM EMMER,Tom Emmer,REPUBLICAN,exact,2,0,2,0,0,2024-08-08,2024-08-08,260095.0,62.448378855979406,True,-25.066417266325423,37.466791366837285,False,False,True,False,2,100.0,1,False,
2024,house,SC,01,NANCY MACE,Nancy Mace,REPUBLICAN,exact,8,0,4,0,0,2024-02-27,2024-06-04,227502.0,58.21785826699115,True,-16.64256929276771,41.67871535361614,False,False,True,False,11,72.72727272727273,2,True,-45.45454545454546
2024,house,SC,01,MICHAEL B. MOORE,Michael B. Moore,DEMOCRAT,exact,3,0,1,1,0,2024-03-25,2024-04-19,162582.0,41.60480273915814,False,-16.64256929276771,41.67871535361614,False,False,True,False,11,27.272727272727273,2,True,-45.45454545454546
2022,house,MI,09,LISA MCCLAIN,Lisa McClain,REPUBLICAN,exact,2,0,1,0,0,2022-02-07,2022-02-07,238300.0,63.9007620896595,True,-31.656731178280783,34.17163441085961,False,False,True,False,2,100.0,1,False,
2024,house,GA,14,MARJORIE TAYLOR GREENE,Marjorie Taylor Greene,REPUBLICAN,exact,1,0,1,0,0,,,243446.0,64.36879470128633,True,-28.737589402572677,35.63120529871366,False,False,True,False,2,50.0,2,True,0.0
2024,house,GA,14,SHAWN HARRIS,Shawn Harris,DEMOCRAT,exact,1,0,1,0,0,2024-03-25,2024-03-25,134759.0,35.63120529871366,False,-28.737589402572677,35.63120529871366,False,False,True,False,2,50.0,2,True,0.0
2024,house,NJ,03,HERB CONAWAY,Herb Conaway,DEMOCRAT,exact,13,0,5,2,0,2023-12-14,2024-09-26,202034.0,53.23913524680882,True,8.770135239900078,54.385067619950036,False,False,True,False,17,76.47058823529412,2,True,52.94117647058823
2024,house,NJ,03,RAJESH MOHAN,Rajesh Mohan,REPUBLICAN,exact,4,0,0,0,0,2024-02-18,2024-05-23,169454.0,44.653793045293085,False,8.770135239900078,54.385067619950036,False,False,True,False,17,23.529411764705884,2,True,52.94117647058823
2022,house,TX,07,LIZZIE FLETCHER,Lizzie Fletcher,DEMOCRAT,exact,8,0,5,3,0,2021-03-26,2022-03-23,115994.0,63.79290432219283,True,27.585808644385658,63.79290432219283,False,False,True,False,9,88.88888888888889,2,True,77.77777777777777
2022,house,TX,07,JOHNNY TEAGUE,Johnny Teague,REPUBLICAN,exact,1,0,0,0,0,,,65835.0,36.20709567780717,False,27.585808644385658,63.79290432219283,False,False,True,False,9,11.11111111111111,2,True,77.77777777777777
2024,house,NJ,04,MATTHEW JENKINS,Matthew Jenkins,DEMOCRAT,exact,2,0,0,0,0,2024-02-10,2024-02-10,124803.0,31.657568716580254,False,-36.073042988308515,31.963478505845742,False,False,True,False,7,28.571428571428573,2,True,-42.85714285714286
2024,house,NJ,04,CHRISTOPHER H. SMITH,Chris Smith,REPUBLICAN,core,5,0,4,0,0,2024-03-07,2024-06-03,265652.0,67.38537090211756,True,-36.073042988308515,31.963478505845742,False,False,True,False,7,71.42857142857143,2,True,-42.85714285714286
2024,house,RI,01,GABE AMO,Gabe Amo,DEMOCRAT,exact,8,0,6,2,0,2023-12-18,2023-12-18,139352.0,63.0215541023345,True,32.6568107608975,66.32840538044876,False,False,True,False,8,100.0,1,False,
2022,house,IL,07,DANNY K DAVIS,Danny Davis,DEMOCRAT,core,10,0,5,0,0,2021-03-19,2022-06-26,167650.0,99.94277061748119,True,,,True,False,True,False,10,100.0,1,False,
2022,senate,MO,,ERIC SCHMITT,Eric Schmitt,REPUBLICAN,exact,33,0,10,0,1,2021-03-08,2022-09-22,1143636.0,56.82632293686842,True,-13.652645873736839,43.17367706313158,False,False,True,False,58,56.89655172413793,2,True,-13.793103448275858
2022,senate,MO,,TRUDY BUSCH VALENTINE,Trudy Busch Valentine,DEMOCRAT,exact,25,0,4,0,1,2021-02-08,2022-10-31,868875.0,43.17367706313158,False,-13.652645873736839,43.17367706313158,False,False,True,False,58,43.10344827586207,2,True,-13.793103448275858
2022,house,CO,07,BRITTANY PETTERSEN,Brittany Pettersen,DEMOCRAT,exact,12,0,7,0,0,2021-09-10,2022-07-06,204984.0,56.37608257403033,True,15.323465374943037,57.66173268747152,False,False,True,False,15,80.0,2,True,60.0
2022,house,CO,07,ERIK AADLAND,Erik Aadland,REPUBLICAN,exact,3,0,1,0,0,2022-08-08,2022-09-19,150510.0,41.39427559330145,False,15.323465374943037,57.66173268747152,False,False,True,False,15,20.0,2,True,60.0
2022,house,NY,11,NICOLE MALLIOTAKIS,Nicole Malliotakis,REPUBLICAN,exact,5,0,3,0,0,2021-06-17,2022-05-04,115992.0,60.702417274168816,True,-23.531761034756354,38.23411948262182,False,False,True,False,32,15.625,2,True,68.75
2022,house,NY,11,MAX N ROSE,Max Rose,DEMOCRAT,core,27,0,9,4,0,2021-08-27,2022-10-30,71801.0,37.57581783832157,False,-23.531761034756354,38.23411948262182,False,False,True,False,32,84.375,2,True,68.75
2024,house,NJ,12,BONNIE WATSON COLEMAN,Bonnie Watson Coleman,DEMOCRAT,exact,13,0,9,1,0,2024-03-13,2024-03-13,196871.0,61.20468818006591,True,25.35841295412505,62.67920647706253,False,False,True,False,16,81.25,2,True,62.5
2024,house,NJ,12,DARIUS MAYFIELD,Darius Mayfield,REPUBLICAN,exact,3,0,0,0,0,2024-02-26,2024-02-26,117222.0,36.442827830628616,False,25.35841295412505,62.67920647706253,False,False,True,False,16,18.75,2,True,62.5
2024,house,UT,03,MIKE KENNEDY,Mike Kennedy,REPUBLICAN,exact,3,0,0,1,0,2024-04-27,2024-06-17,242496.0,66.38706074310932,True,-32.77412148621864,33.61293925689068,False,False,True,False,3,100.0,1,False,
2022,house,NY,17,SEAN PATRICK MALONEY,Sean Patrick Maloney,DEMOCRAT,exact,13,0,8,0,1,2022-06-13,2022-08-10,141730.0,48.65297211199143,False,-0.6379697139652272,49.68101514301738,False,False,True,False,13,100.0,1,False,
2024,house,MO,01,WESLEY BELL,Wesley Bell,DEMOCRAT,exact,16,0,5,5,1,2023-03-28,2024-07-25,233312.0,75.93185035718354,True,61.03532172622643,80.5176608631132,False,False,True,False,16,100.0,1,False,
2022,house,IN,02,PAUL D STEURY,Paul Steury,DEMOCRAT,core,3,0,1,2,0,2021-03-19,2022-10-31,62891.0,32.40584728426932,False,-33.16720154725723,33.41639922637138,False,False,True,False,3,100.0,1,False,
2024,house,NY,20,PAUL TONKO,Paul Tonko,DEMOCRAT,exact,7,0,4,2,0,2023-09-12,2024-05-07,221997.0,61.08131904414698,True,22.262548602773524,61.13127430138676,False,False,True,False,7,100.0,1,False,
2024,house,CO,08,YADIRA CARAVEO,Yadira Caraveo,DEMOCRAT,exact,17,0,16,1,0,2023-04-27,2024-02-29,160871.0,48.22040909308906,False,-0.7554188734418907,49.62229056327905,False,False,True,False,25,68.0,2,True,36.0
2024,house,CO,08,GABE EVANS,Gabe Evans,REPUBLICAN,exact,8,0,2,1,0,2023-10-06,2024-06-25,163320.0,48.95448659536713,True,-0.7554188734418907,49.62229056327905,False,False,True,False,25,32.0,2,True,36.0
2024,house,PA,14,GUY RESCHENTHALER,Guy Reschenthaler,REPUBLICAN,exact,4,0,4,0,0,2024-03-28,2024-03-28,268380.0,66.57323229191213,True,-33.146464583824276,33.42676770808786,False,False,True,False,4,100.0,1,False,
2022,house,RI,02,SETH M MAGAZINER,Seth Magaziner,DEMOCRAT,core,24,2,5,10,0,2022-01-31,2022-09-21,101432.0,50.44134686631293,True,3.8193253872805153,51.90966269364026,False,False,True,False,36,66.66666666666667,2,True,33.333333333333336
2022,house,RI,02,ALLAN W FUNG,Allan Fung,REPUBLICAN,core,12,0,6,0,0,2022-01-23,2022-10-21,93969.0,46.730054851334486,False,3.8193253872805153,51.90966269364026,False,False,True,False,36,33.333333333333336,2,True,33.333333333333336
2024,house,NJ,02,JOSEPH F. SALERNO,Joe Salerno,DEMOCRAT,core,5,0,1,1,0,2024-02-28,2024-05-20,153117.0,41.20257252031645,False,-17.023922744897213,41.4880386275514,False,False,True,False,8,62.5,2,True,25.0
2024,house,NJ,02,JEFFERSON VAN DREW,Jeff Van Drew,REPUBLICAN,surname_initial,3,0,1,0,0,2024-02-24,2024-03-07,215946.0,58.10935902265755,True,-17.023922744897213,41.4880386275514,False,False,True,False,8,37.5,2,True,25.0
2022,house,GA,13,DAVID SCOTT,David Scott,DEMOCRAT,exact,1,0,1,0,0,,,216388.0,81.77434471082626,True,63.548689421652504,81.77434471082626,False,False,True,False,1,100.0,1,False,
2022,house,MA,08,STEPHEN F LYNCH,Stephen Lynch,DEMOCRAT,core,1,0,1,0,0,,,189987.0,66.7597853701732,True,39.63831202478382,69.81915601239191,False,False,True,False,1,100.0,1,False,
2024,house,FL,05,JOHN H. RUTHERFORD,John Rutherford,REPUBLICAN,core,2,0,1,0,0,2023-12-18,2024-05-28,267471.0,63.073262526411106,True,-26.153367245148463,36.92331637742577,False,False,True,False,2,100.0,1,False,
2022,house,MI,11,HALEY M STEVENS,Haley Stevens,DEMOCRAT,core,32,0,12,4,1,2021-09-09,2022-08-02,224537.0,61.31891779703369,True,22.637835594067383,61.31891779703369,False,False,True,False,32,100.0,1,False,
2024,house,WA,10,MARILYN STRICKLAND,Marilyn Strickland,DEMOCRAT,exact,12,0,8,2,2,2024-01-30,2024-07-09,203732.0,58.53627702244544,True,17.349031172960395,58.6745155864802,False,False,True,False,12,100.0,1,False,
2022,house,TX,06,JAKE ELLZEY,Jake Ellzey,REPUBLICAN,exact,2,0,1,0,0,,,149321.0,100.0,True,,,True,False,True,False,2,100.0,1,False,
2024,senate,MO,,JOSH HAWLEY,Josh Hawley,REPUBLICAN,exact,4,0,3,0,0,2024-02-27,2024-02-27,1651907.0,55.57188267751793,True,-14.096355376281887,42.951822311859054,False,False,True,False,63,6.349206349206349,3,True,85.71428571428571
2024,senate,MO,,LUCAS KUNCE,Lucas Kunce,DEMOCRAT,exact,58,1,8,22,2,2023-01-06,2024-10-24,1243728.0,41.84031334617749,False,-14.096355376281887,42.951822311859054,False,False,True,False,63,92.06349206349206,3,True,85.71428571428571
2024,senate,MO,,JARED YOUNG,Jared Young,OTHER,exact,1,0,0,0,0,2024-10-04,2024-10-04,21111.0,0.7101961643149892,False,-14.096355376281887,42.951822311859054,False,False,False,False,63,1.5873015873015872,3,True,85.71428571428571
2022,house,SC,01,NANCY MACE,Nancy Mace,REPUBLICAN,exact,12,0,3,0,0,2022-02-07,2022-11-02,153757.0,56.38713368368167,True,-14.082944727011014,42.958527636494495,False,False,True,False,15,80.0,2,True,-60.0
2022,house,SC,01,ANNIE ANDREWS,Annie Andrews,DEMOCRAT,exact,3,0,3,0,0,2022-05-26,2022-05-26,115796.0,42.46573835360733,False,-14.082944727011014,42.958527636494495,False,False,True,False,15,20.0,2,True,-60.0
2022,house,IL,06,SEAN CASTEN,Sean Casten,DEMOCRAT,exact,31,0,8,3,1,2021-06-29,2022-06-07,150496.0,54.358355697304404,True,8.72142374669041,54.3607118733452,False,False,True,False,31,100.0,1,False,
2022,house,CO,06,JASON CROW,Jason Crow,DEMOCRAT,exact,7,0,7,0,0,2022-05-18,2022-05-18,170140.0,60.60087977061851,True,23.637473476150337,61.81873673807517,False,False,True,False,7,100.0,1,False,
2024,house,OH,03,JOYCE BEATTY,Joyce Beatty,DEMOCRAT,exact,10,0,8,1,0,,,242632.0,70.74087356080551,True,41.48174712161102,70.74087356080551,False,False,True,False,10,100.0,1,False,
2024,house,OH,04,JIM JORDAN,Jim Jordan,REPUBLICAN,exact,2,0,2,0,0,,,273297.0,68.46082935456235,True,-36.921658709124706,31.539170645437647,False,False,True,False,2,100.0,1,False,
2022,house,TX,35,GREG CASAR,Greg Casar,DEMOCRAT,exact,41,0,15,5,2,2021-02-21,2022-08-12,129599.0,72.57683347520272,True,45.153666950405444,72.57683347520272,False,False,True,False,41,100.0,1,False,
2022,house,SC,07,RUSSELL FRY,Russell Fry,REPUBLICAN,exact,10,0,0,0,0,2022-02-01,2022-03-04,164440.0,64.77458491718039,True,-29.75105535171815,35.124472324140925,False,False,True,False,10,100.0,1,False,
2022,house,MO,01,CORI BUSH,Cori Bush,DEMOCRAT,exact,16,0,13,0,0,2021-02-21,2022-07-28,160999.0,72.86407371536671,True,49.92969091941927,74.96484545970964,False,False,True,False,16,100.0,1,False,
2022,house,NY,08,HAKEEM S JEFFRIES,Hakeem Jeffries,DEMOCRAT,core,9,0,7,2,0,2021-10-20,2022-07-28,99079.0,68.57817215316038,True,43.44826587712377,71.72413293856188,False,False,True,False,9,100.0,1,False,
2024,house,OH,12,TROY BALDERSON,Troy Balderson,REPUBLICAN,exact,2,0,2,0,0,,,260450.0,68.50558144917777,True,-37.01116289835555,31.494418550822225,False,False,True,False,5,40.0,2,True,20.0
2024,house,OH,12,JERRAD CHRISTIAN,Jerrad Christian,DEMOCRAT,exact,3,0,1,0,0,2023-11-30,2023-11-30,119738.0,31.494418550822225,False,-37.01116289835555,31.494418550822225,False,False,True,False,5,60.0,2,True,20.0
2024,house,NC,13,BRAD KNOTT,Brad Knott,REPUBLICAN,exact,2,0,0,0,0,2024-02-20,2024-02-20,243655.0,58.64280728778069,True,-17.285614575561386,41.35719271221931,False,False,True,False,2,100.0,1,False,
2022,house,GA,14,MARJORIE TAYLOR GREENE,Marjorie Taylor Greene,REPUBLICAN,exact,1,0,0,0,0,2022-04-06,2022-04-06,170162.0,65.86465699765048,True,-31.729313995300966,34.135343002349515,False,False,True,False,9,11.11111111111111,2,True,77.77777777777777
2022,house,GA,14,MARCUS FLOWERS,Marcus Flowers,DEMOCRAT,exact,8,0,4,0,0,2021-05-05,2022-01-06,88189.0,34.135343002349515,False,-31.729313995300966,34.135343002349515,False,False,True,False,9,88.88888888888889,2,True,77.77777777777777
2022,house,PA,14,GUY RESCHENTHALER,Guy Reschenthaler,REPUBLICAN,exact,2,0,1,0,0,2022-05-10,2022-06-08,230865.0,100.0,True,,,True,False,True,False,2,100.0,1,False,
2024,house,LA,05,JULIA LETLOW,Julia Letlow,REPUBLICAN,exact,7,0,2,0,0,2023-11-29,2024-03-01,201037.0,62.853328581120586,True,-41.56637959565943,29.216810202170286,False,False,True,False,7,100.0,1,False,
2024,house,KY,06,ANDY BARR,Andy Barr,REPUBLICAN,exact,3,0,3,0,0,2024-03-07,2024-03-07,222293.0,63.03716559191012,True,-26.074331183820235,36.96283440808988,False,False,True,False,4,75.0,2,True,-50.0
2024,house,KY,06,RANDY CRAVENS,Randy Cravens,DEMOCRAT,exact,1,0,0,0,1,,,130345.0,36.96283440808988,False,-26.074331183820235,36.96283440808988,False,False,True,False,4,25.0,2,True,-50.0
2022,house,VA,03,"ROBERT C ""BOBBY"" SCOTT",Bobby Scott,DEMOCRAT,core,1,0,1,0,0,,,139659.0,67.19220591772913,True,34.72340794976052,67.36170397488026,False,False,True,False,1,100.0,1,False,
2022,house,WA,10,MARILYN STRICKLAND,Marilyn Strickland,DEMOCRAT,exact,8,0,4,2,2,,,152544.0,56.972974588045474,True,14.12795852177719,57.063979260888594,False,False,True,False,10,80.0,2,True,60.0
2022,house,WA,10,KEITH R SWANK,Keith Swank,REPUBLICAN,core,2,0,2,0,0,,,114777.0,42.867547096523595,False,14.12795852177719,57.063979260888594,False,False,True,False,10,20.0,2,True,60.0
2022,house,VA,04,A DONALD MCEACHIN,Donald McEachin,DEMOCRAT,middle_name,2,0,2,0,0,2022-02-10,2022-02-10,159044.0,64.92174807533738,True,30.072337832809236,65.03616891640462,False,False,True,False,2,100.0,1,False,
2024,senate,NE,,DEB FISCHER,Deb Fischer,REPUBLICAN,exact,18,0,5,1,0,2023-06-15,2024-09-11,499124.0,53.192459843808614,True,,,True,False,True,False,30,60.0,2,False,
2024,senate,NE,,DAN OSBORN,Dan Osborn,OTHER,exact,12,0,0,7,0,2024-03-13,2024-11-07,436493.0,46.517771885550594,False,,,True,False,False,False,30,40.0,2,False,
2024,house,OH,02,SAMANTHA MEADOWS,Samantha Meadows,DEMOCRAT,exact,2,0,1,0,0,2024-01-27,2024-01-27,96401.0,26.439048204138054,False,-47.121323489078804,26.439338255460598,False,False,True,False,4,50.0,2,True,0.0
2024,house,OH,02,DAVID J. TAYLOR,David Taylor,REPUBLICAN,core,2,0,1,0,0,2023-12-19,2024-01-25,268211.0,73.5598547513,True,-47.121323489078804,26.439338255460598,False,False,True,False,4,50.0,2,True,0.0
2022,house,MI,08,PAUL JUNGE,Paul Junge,REPUBLICAN,exact,2,0,1,0,1,2022-07-29,2022-10-12,143850.0,42.834299598903016,False,10.69987460114473,55.349937300572364,False,False,True,False,10,20.0,2,True,60.0
2022,house,MI,08,DANIEL T KILDEE,Dan Kildee,DEMOCRAT,core,8,0,7,0,0,2021-12-28,2022-06-03,178322.0,53.09904743187753,True,10.69987460114473,55.349937300572364,False,False,True,False,10,80.0,2,True,60.0
2024,house,NC,04,ERIC BLANKENBURG,Eric Blankenburg,REPUBLICAN,exact,1,0,0,0,1,,,112084.0,26.140211763608377,False,46.645467787541534,73.32273389377076,False,False,True,False,8,12.5,2,True,75.0
2024,house,NC,04,VALERIE P. FOUSHEE,Valerie Foushee,DEMOCRAT,core,7,0,7,0,0,2021-02-22,2024-02-15,308064.0,71.8466346378096,True,46.645467787541534,73.32273389377076,False,False,True,False,8,87.5,2,True,75.0
2024,house,SD,00,DUSTY JOHNSON,Dusty Johnson,REPUBLICAN,exact,2,0,2,0,0,,,303630.0,72.04447523775175,True,-44.0889504755035,27.95552476224825,False,False,True,False,2,100.0,1,False,
2024,senate,WY,,JOHN BARRASSO,John Barrasso,REPUBLICAN,exact,5,0,2,0,0,2024-05-04,2024-05-14,198418.0,73.18375792536966,True,-51.38034293997597,24.309828530012016,False,False,True,False,5,100.0,1,False,
2022,house,IL,15,MARY E MILLER,Mary Miller,REPUBLICAN,core,15,0,11,0,0,2021-12-22,2022-06-15,213007.0,71.14390971366352,True,-42.28781942732705,28.856090286336475,False,False,True,False,16,93.75,2,True,-87.5
2022,house,IL,15,PAUL J LANGE,Paul Lange,DEMOCRAT,core,1,0,0,1,0,,,86396.0,28.856090286336475,False,-42.28781942732705,28.856090286336475,False,False,True,False,16,6.25,2,True,-87.5
2024,house,NY,13,ADRIANO ESPAILLAT,Adriano Espaillat,DEMOCRAT,exact,9,0,7,2,0,2021-02-22,2024-05-21,181800.0,83.02393445767287,True,67.07869608771172,83.53934804385587,False,False,True,False,10,90.0,2,True,80.0
2024,house,NY,13,RUBEN D. VARGAS,Ruben Vargas,REPUBLICAN,core,1,0,0,0,0,,,35822.0,16.359094500235187,False,67.07869608771172,83.53934804385587,False,False,True,False,10,10.0,2,True,80.0
2022,house,OH,03,JOYCE BEATTY,Joyce Beatty,DEMOCRAT,exact,4,0,4,0,0,2022-08-03,2022-08-03,182324.0,70.45058482130781,True,40.91097036467411,70.45548518233706,False,False,True,False,4,100.0,1,False,
2022,house,OH,04,JIM JORDAN,Jim Jordan,REPUBLICAN,exact,2,0,1,0,0,2022-04-06,2022-06-16,200773.0,69.19484690993811,True,-38.38969381987621,30.805153090061896,False,False,True,False,2,100.0,1,False,
2022,house,NY,20,PAUL TONKO,Paul Tonko,DEMOCRAT,exact,2,0,2,0,0,,,160420.0,54.24689404237764,True,10.144907634685827,55.07245381734291,False,False,True,False,4,50.0,2,True,0.0
2022,house,NY,20,ELIZABETH L JOY,Liz Joy,REPUBLICAN,core,2,0,2,0,0,2022-08-21,2022-08-21,130869.0,44.254062937488584,False,10.144907634685827,55.07245381734291,False,False,True,False,4,50.0,2,True,0.0
2022,house,SC,06,JAMES E CLYBURN,Jim Clyburn,DEMOCRAT,core,1,0,1,0,0,,,130923.0,62.04058229239722,True,24.214191516209524,62.10709575810476,False,False,True,False,1,100.0,1,False,
2024,house,PA,10,SCOTT PERRY,Scott Perry,REPUBLICAN,exact,3,0,3,0,0,2024-03-28,2024-03-28,205567.0,50.63214130014458,True,-1.2642826002891618,49.36785869985542,False,False,True,False,17,17.647058823529413,2,True,64.70588235294119
2024,house,PA,10,JANELLE STELSON,Janelle Stelson,DEMOCRAT,exact,14,5,7,1,0,2024-02-21,2024-10-28,200434.0,49.36785869985542,False,-1.2642826002891618,49.36785869985542,False,False,True,False,17,82.3529411764706,2,True,64.70588235294119
2024,house,NC,14,PAM GENANT,Pam Genant,DEMOCRAT,exact,1,0,1,0,0,,,168269.0,41.93557230296868,False,-16.128855394062644,41.93557230296868,False,False,True,False,7,14.285714285714286,2,True,-71.42857142857142
2024,house,NC,14,TIM MOORE,Tim Moore,REPUBLICAN,exact,6,0,4,0,1,2024-02-02,2024-02-02,232987.0,58.06442769703132,True,-16.128855394062644,41.93557230296868,False,False,True,False,7,85.71428571428571,2,True,-71.42857142857142
2024,senate,ND,,KEVIN CRAMER,Kevin Cramer,REPUBLICAN,exact,5,0,4,0,0,2024-03-12,2024-06-03,241569.0,66.3055441951873,True,-33.0331992367232,33.483400381638404,False,False,True,False,11,45.45454545454545,2,True,9.090909090909093
2024,senate,ND,,KATRINA CHRISTIANSEN,Katrina Christiansen,DEMOCRAT,exact,6,0,4,0,0,2024-03-01,2024-04-06,121602.0,33.377158431848315,False,-33.0331992367232,33.483400381638404,False,False,True,False,11,54.54545454545455,2,True,9.090909090909093
2024,house,MA,03,LORI TRAHAN,Lori Trahan,DEMOCRAT,exact,4,0,4,0,0,,,264698.0,72.9843001229741,True,,,True,False,True,False,4,100.0,1,False,
2024,house,MA,04,JAKE AUCHINCLOSS,Jake Auchincloss,DEMOCRAT,exact,6,0,5,0,0,2024-03-07,2024-03-07,289347.0,70.30186258740748,True,,,True,False,True,False,6,100.0,1,False,
2024,house,NY,24,CLAUDIA TENNEY,Claudia Tenney,REPUBLICAN,exact,8,0,5,0,0,2023-10-09,2024-03-28,235867.0,65.6267128909565,True,-31.334914695532095,34.332542652233954,False,False,True,False,8,100.0,1,False,
2024,house,IL,13,NIKKI BUDZINSKI,Nikki Budzinski,DEMOCRAT,exact,19,0,12,5,0,2023-03-15,2024-05-14,191339.0,58.069499241274656,True,16.225064995019075,58.112532497509534,False,False,True,False,19,100.0,1,False,
2022,house,LA,05,JULIA LETLOW,Julia Letlow,REPUBLICAN,exact,1,0,1,0,0,,,151080.0,67.58128944813981,True,-62.25185121543905,18.874074392280473,False,False,True,False,1,100.0,1,False,
2024,house,NC,02,MICHAEL DUBLIN,Michael Dublin,OTHER,exact,1,0,0,0,0,,,8691.0,2.1431900512185678,False,35.40544218372788,67.70272109186394,False,False,False,False,15,6.666666666666667,3,True,80.0
2024,house,NC,02,DEBORAH K. ROSS,Deborah Ross,DEMOCRAT,core,13,0,11,1,1,2024-02-21,2024-04-04,268662.0,66.25172310901885,True,35.40544218372788,67.70272109186394,False,False,True,False,15,86.66666666666667,3,True,80.0
2024,house,NC,02,ALAN D. SWAIN,Alan Swain,REPUBLICAN,core,1,0,0,0,1,,,128164.0,31.605086839762574,False,35.40544218372788,67.70272109186394,False,False,True,False,15,6.666666666666667,3,True,80.0
2024,house,OR,05,LORI CHAVEZ-DEREMER,Lori Chavez-DeRemer,REPUBLICAN,exact,11,0,6,5,0,2024-01-23,2024-08-02,180420.0,44.95966787359859,False,2.9439057519803113,51.471952875990155,False,False,True,False,44,25.0,2,True,50.0
2024,house,OR,05,JANELLE S. BYNUM,Janelle Bynum,DEMOCRAT,core,33,0,8,1,7,2023-06-21,2024-09-26,191365.0,47.68710144458039,True,2.9439057519803113,51.471952875990155,False,False,True,False,44,75.0,2,True,50.0
2022,house,TX,19,JODEY C ARRINGTON,Jodey Arrington,REPUBLICAN,core,1,0,0,0,0,,,152321.0,80.30377317707098,True,,,True,False,True,False,1,100.0,1,False,
2022,house,OH,02,BRAD R WENSTRUP,Brad Wenstrup,REPUBLICAN,core,2,0,1,0,0,2022-04-21,2022-04-21,192117.0,74.50380436047188,True,-49.00760872094376,25.49619563952812,False,False,True,False,2,100.0,1,False,
2024,house,IN,05,VICTORIA SPARTZ,Victoria Spartz,REPUBLICAN,exact,4,0,4,0,0,2024-04-10,2024-09-06,203293.0,56.59541653210989,True,-19.637954726685834,40.18102263665708,False,False,True,False,4,100.0,1,False,
2024,house,NY,14,ALEXANDRIA OCASIO-CORTEZ,Alexandria Ocasio-Cortez,DEMOCRAT,exact,16,0,12,3,0,2023-06-21,2024-06-24,132714.0,68.92407725745387,True,38.39367648285643,69.19683824142821,False,False,True,False,17,94.11764705882354,2,True,88.23529411764707
2024,house,NY,14,TINA FORTE,Tina Forte,REPUBLICAN,exact,1,0,0,0,0,,,59078.0,30.68174146070392,False,38.39367648285643,69.19683824142821,False,False,True,False,17,5.882352941176471,2,True,88.23529411764707
